Year,Quarter,client_lobby_actor_id,client_name,LDA_lobbying_expenses
2022,4,210798,Verizon Communications Inc.,4050000
2023,1,210798,Verizon Communications Inc.,3930000
2023,2,210798,Verizon Communications Inc.,4130000
2023,3,210798,Verizon Communications Inc.,4022060
2023,4,210798,Verizon Communications Inc.,4520000
2024,1,210798,Verizon Communications Inc.,4000000
2024,2,210798,Verizon Communications Inc.,3820000
2024,3,210798,Verizon Communications Inc.,3580000
2024,4,210798,Verizon Communications Inc.,3870000
2010,1,213047,Fresenius Medical Care Holdings Inc.,1180000
2010,2,213047,Fresenius Medical Care Holdings Inc.,1110000
2010,3,213047,Fresenius Medical Care Holdings Inc.,1190000
2010,4,213047,Fresenius Medical Care Holdings Inc.,1280000
2011,1,213047,Fresenius Medical Care Holdings Inc.,1350000
2011,2,213047,Fresenius Medical Care Holdings Inc.,1260000
2011,3,213047,Fresenius Medical Care Holdings Inc.,1220000
2011,4,213047,Fresenius Medical Care Holdings Inc.,1246000
2012,1,213047,Fresenius Medical Care Holdings Inc.,1212000
2012,2,213047,Fresenius Medical Care Holdings Inc.,1282000
2012,3,213047,Fresenius Medical Care Holdings Inc.,1154000
2012,4,213047,Fresenius Medical Care Holdings Inc.,1122591
2013,1,213047,Fresenius Medical Care Holdings Inc.,776513
2013,2,213047,Fresenius Medical Care Holdings Inc.,1354944
2013,3,213047,Fresenius Medical Care Holdings Inc.,1400000
2013,4,213047,Fresenius Medical Care Holdings Inc.,1406000
2014,1,213047,Fresenius Medical Care Holdings Inc.,1050000
2014,2,213047,Fresenius Medical Care Holdings Inc.,1085000
2014,3,213047,Fresenius Medical Care Holdings Inc.,1095000
2014,4,213047,Fresenius Medical Care Holdings Inc.,1035000
2015,1,213047,Fresenius Medical Care Holdings Inc.,856000
2015,2,213047,Fresenius Medical Care Holdings Inc.,861000
2015,3,213047,Fresenius Medical Care Holdings Inc.,861000
2015,4,213047,Fresenius Medical Care Holdings Inc.,861000
2016,1,213047,Fresenius Medical Care Holdings Inc.,95600
2016,2,213047,Fresenius Medical Care Holdings Inc.,790000
2016,3,213047,Fresenius Medical Care Holdings Inc.,780000
2016,4,213047,Fresenius Medical Care Holdings Inc.,800000
2017,1,213047,Fresenius Medical Care Holdings Inc.,580000
2017,2,213047,Fresenius Medical Care Holdings Inc.,670000
2017,3,213047,Fresenius Medical Care Holdings Inc.,720000
2017,4,213047,Fresenius Medical Care Holdings Inc.,665000
2018,1,213047,Fresenius Medical Care Holdings Inc.,699000
2018,2,213047,Fresenius Medical Care Holdings Inc.,820000
2018,3,213047,Fresenius Medical Care Holdings Inc.,810000
2018,4,213047,Fresenius Medical Care Holdings Inc.,1140000
2019,1,213047,Fresenius Medical Care Holdings Inc.,1290000
2019,2,213047,Fresenius Medical Care Holdings Inc.,1506326
2019,3,213047,Fresenius Medical Care Holdings Inc.,1340000
2019,4,213047,Fresenius Medical Care Holdings Inc.,1670000
2020,1,213047,Fresenius Medical Care Holdings Inc.,1660000
2020,2,213047,Fresenius Medical Care Holdings Inc.,1750000
2020,3,213047,Fresenius Medical Care Holdings Inc.,1740000
2020,4,213047,Fresenius Medical Care Holdings Inc.,1950000
2021,1,213047,Fresenius Medical Care Holdings Inc.,3060000
2021,2,213047,Fresenius Medical Care Holdings Inc.,1975000
2021,3,213047,Fresenius Medical Care Holdings Inc.,2165000
2021,4,213047,Fresenius Medical Care Holdings Inc.,1785000
2022,1,213047,Fresenius Medical Care Holdings Inc.,2965000
2022,2,213047,Fresenius Medical Care Holdings Inc.,1415000
2022,3,213047,Fresenius Medical Care Holdings Inc.,2435000
2022,4,213047,Fresenius Medical Care Holdings Inc.,2175000
2023,1,213047,Fresenius Medical Care Holdings Inc.,2415000
2023,2,213047,Fresenius Medical Care Holdings Inc.,1765000
2023,3,213047,Fresenius Medical Care Holdings Inc.,1955000
2023,4,213047,Fresenius Medical Care Holdings Inc.,2225000
2024,1,213047,Fresenius Medical Care Holdings Inc.,2530000
2024,2,213047,Fresenius Medical Care Holdings Inc.,1850000
2024,3,213047,Fresenius Medical Care Holdings Inc.,1640000
2024,4,213047,Fresenius Medical Care Holdings Inc.,1820000
2010,1,213715,Chevron USA Inc.,3300000
2010,2,213715,Chevron USA Inc.,4225000
2010,3,213715,Chevron USA Inc.,3160000
2010,4,213715,Chevron USA Inc.,3060000
2011,1,213715,Chevron USA Inc.,2970000
2011,2,213715,Chevron USA Inc.,2230000
2011,3,213715,Chevron USA Inc.,2300000
2011,4,213715,Chevron USA Inc.,2690000
2012,1,213715,Chevron USA Inc.,3410000
2012,2,213715,Chevron USA Inc.,2380000
2012,3,213715,Chevron USA Inc.,2100000
2012,4,213715,Chevron USA Inc.,2790000
2013,1,213715,Chevron USA Inc.,3980000
2013,2,213715,Chevron USA Inc.,2150000
2013,3,213715,Chevron USA Inc.,2350000
2013,4,213715,Chevron USA Inc.,3240000
2014,1,213715,Chevron USA Inc.,2500000
2014,2,213715,Chevron USA Inc.,3090000
2014,3,213715,Chevron USA Inc.,1890000
2014,4,213715,Chevron USA Inc.,1930000
2015,1,213715,Chevron USA Inc.,2310000
2015,2,213715,Chevron USA Inc.,2450000
2015,3,213715,Chevron USA Inc.,1720000
2015,4,213715,Chevron USA Inc.,1680000
2016,1,213715,Chevron USA Inc.,2020000
2016,2,213715,Chevron USA Inc.,2430000
2016,3,213715,Chevron USA Inc.,1860000
2016,4,213715,Chevron USA Inc.,1890000
2017,1,213715,Chevron USA Inc.,3480000
2017,2,213715,Chevron USA Inc.,2080000
2017,3,213715,Chevron USA Inc.,2260000
2017,4,213715,Chevron USA Inc.,2320000
2018,1,213715,Chevron USA Inc.,3270000
2018,2,213715,Chevron USA Inc.,2730000
2018,3,213715,Chevron USA Inc.,2200000
2018,4,213715,Chevron USA Inc.,2120000
2019,1,213715,Chevron USA Inc.,3010000
2019,2,213715,Chevron USA Inc.,2570000
2019,3,213715,Chevron USA Inc.,2440000
2019,4,213715,Chevron USA Inc.,2000000
2020,1,213715,Chevron USA Inc.,3250000
2020,2,213715,Chevron USA Inc.,2090000
2020,3,213715,Chevron USA Inc.,1500000
2020,4,213715,Chevron USA Inc.,1250000
2021,1,213715,Chevron USA Inc.,2310000
2021,2,213715,Chevron USA Inc.,1630000
2021,3,213715,Chevron USA Inc.,1450000
2021,4,213715,Chevron USA Inc.,1500000
2022,1,213715,Chevron USA Inc.,1970000
2022,2,213715,Chevron USA Inc.,2170000
2022,3,213715,Chevron USA Inc.,1550000
2022,4,213715,Chevron USA Inc.,1530000
2023,1,213715,Chevron USA Inc.,2080000
2023,2,213715,Chevron USA Inc.,2350000
2023,3,213715,Chevron USA Inc.,1770000
2023,4,213715,Chevron USA Inc.,1990000
2024,1,213715,Chevron USA Inc.,1900000
2024,2,213715,Chevron USA Inc.,2210000
2024,3,213715,Chevron USA Inc.,2740000
2024,4,213715,Chevron USA Inc.,2630000
2010,1,214730,Exxon Mobil Corp.,3988580
2010,2,214730,Exxon Mobil Corp.,3093580
2010,3,214730,Exxon Mobil Corp.,4708580
2010,4,214730,Exxon Mobil Corp.,3018580
2011,1,214730,Exxon Mobil Corp.,3668580
2011,2,214730,Exxon Mobil Corp.,4448580
2011,3,214730,Exxon Mobil Corp.,3868580
2011,4,214730,Exxon Mobil Corp.,3278580
2012,1,214730,Exxon Mobil Corp.,4748580
2012,2,214730,Exxon Mobil Corp.,3398580
2012,3,214730,Exxon Mobil Corp.,3568580
2012,4,214730,Exxon Mobil Corp.,3728580
2013,1,214730,Exxon Mobil Corp.,5538580
2013,2,214730,Exxon Mobil Corp.,3768580
2013,3,214730,Exxon Mobil Corp.,3305580
2013,4,214730,Exxon Mobil Corp.,3326580
2014,1,214730,Exxon Mobil Corp.,3768580
2014,2,214730,Exxon Mobil Corp.,3342500
2014,3,214730,Exxon Mobil Corp.,3635000
2014,4,214730,Exxon Mobil Corp.,3927500
2015,1,214730,Exxon Mobil Corp.,3628500
2015,2,214730,Exxon Mobil Corp.,2870000
2015,3,214730,Exxon Mobil Corp.,3940000
2015,4,214730,Exxon Mobil Corp.,3185000
2016,1,214730,Exxon Mobil Corp.,3542500
2016,2,214730,Exxon Mobil Corp.,2660000
2016,3,214730,Exxon Mobil Corp.,3320000
2016,4,214730,Exxon Mobil Corp.,3240000
2017,1,214730,Exxon Mobil Corp.,3670000
2017,2,214730,Exxon Mobil Corp.,2920000
2017,3,214730,Exxon Mobil Corp.,2860000
2017,4,214730,Exxon Mobil Corp.,2920000
2018,1,214730,Exxon Mobil Corp.,3380000
2018,2,214730,Exxon Mobil Corp.,3030000
2018,3,214730,Exxon Mobil Corp.,2480000
2018,4,214730,Exxon Mobil Corp.,3350000
2019,1,214730,Exxon Mobil Corp.,2950000
2019,2,214730,Exxon Mobil Corp.,2690000
2019,3,214730,Exxon Mobil Corp.,2160000
2019,4,214730,Exxon Mobil Corp.,2860000
2020,1,214730,Exxon Mobil Corp.,2860000
2020,2,214730,Exxon Mobil Corp.,1930000
2020,3,214730,Exxon Mobil Corp.,2250000
2020,4,214730,Exxon Mobil Corp.,2280000
2021,1,214730,Exxon Mobil Corp.,1730000
2021,2,214730,Exxon Mobil Corp.,1310000
2021,3,214730,Exxon Mobil Corp.,1850000
2021,4,214730,Exxon Mobil Corp.,2560000
2022,1,214730,Exxon Mobil Corp.,2300000
2022,2,214730,Exxon Mobil Corp.,1950000
2022,3,214730,Exxon Mobil Corp.,2000000
2022,4,214730,Exxon Mobil Corp.,2610000
2023,1,214730,Exxon Mobil Corp.,1930000
2023,2,214730,Exxon Mobil Corp.,1590000
2023,3,214730,Exxon Mobil Corp.,1760000
2023,4,214730,Exxon Mobil Corp.,2300000
2024,1,214730,Exxon Mobil Corp.,2400000
2024,2,214730,Exxon Mobil Corp.,1730000
2024,3,214730,Exxon Mobil Corp.,1670000
2024,4,214730,Exxon Mobil Corp.,1780000
2010,1,219008,American Council of Life Insurers,1880836
2010,2,219008,American Council of Life Insurers,2706895
2010,3,219008,American Council of Life Insurers,2074721
2010,4,219008,American Council of Life Insurers,1991000
2011,1,219008,American Council of Life Insurers,1604000
2011,2,219008,American Council of Life Insurers,2102300
2011,3,219008,American Council of Life Insurers,1676400
2011,4,219008,American Council of Life Insurers,1635900
2012,1,219008,American Council of Life Insurers,1674200
2012,2,219008,American Council of Life Insurers,1724000
2012,3,219008,American Council of Life Insurers,1890500
2012,4,219008,American Council of Life Insurers,1263984
2013,1,219008,American Council of Life Insurers,2232900
2013,2,219008,American Council of Life Insurers,2510500
2013,3,219008,American Council of Life Insurers,2378800
2013,4,219008,American Council of Life Insurers,1952000
2014,1,219008,American Council of Life Insurers,1681000
2014,2,219008,American Council of Life Insurers,170000
2014,3,219008,American Council of Life Insurers,210000
2014,4,219008,American Council of Life Insurers,190000
2015,1,219008,American Council of Life Insurers,1507000
2015,2,219008,American Council of Life Insurers,1439000
2015,3,219008,American Council of Life Insurers,1323000
2015,4,219008,American Council of Life Insurers,1433700
2016,1,219008,American Council of Life Insurers,1329000
2016,2,219008,American Council of Life Insurers,1378000
2016,3,219008,American Council of Life Insurers,1251000
2016,4,219008,American Council of Life Insurers,1314000
2017,1,219008,American Council of Life Insurers,1148000
2017,2,219008,American Council of Life Insurers,1322000
2017,3,219008,American Council of Life Insurers,1348000
2017,4,219008,American Council of Life Insurers,1296400
2018,1,219008,American Council of Life Insurers,1118700
2018,2,219008,American Council of Life Insurers,1127000
2018,3,219008,American Council of Life Insurers,974400
2018,4,219008,American Council of Life Insurers,1164543
2019,1,219008,American Council of Life Insurers,1131570
2019,2,219008,American Council of Life Insurers,1126577
2019,3,219008,American Council of Life Insurers,1231800
2019,4,219008,American Council of Life Insurers,1241565
2020,1,219008,American Council of Life Insurers,912105
2020,2,219008,American Council of Life Insurers,1114974
2020,3,219008,American Council of Life Insurers,1307259
2020,4,219008,American Council of Life Insurers,1129813
2021,1,219008,American Council of Life Insurers,1038648
2021,2,219008,American Council of Life Insurers,1065786
2021,3,219008,American Council of Life Insurers,1273261
2021,4,219008,American Council of Life Insurers,1231933
2022,1,219008,American Council of Life Insurers,1032683
2022,2,219008,American Council of Life Insurers,973405
2022,3,219008,American Council of Life Insurers,962515
2022,4,219008,American Council of Life Insurers,1501337
2023,1,219008,American Council of Life Insurers,1249029
2023,2,219008,American Council of Life Insurers,1280852
2023,3,219008,American Council of Life Insurers,1207493
2023,4,219008,American Council of Life Insurers,1255678
2024,1,219008,American Council of Life Insurers,1272541
2024,2,219008,American Council of Life Insurers,988458
2024,3,219008,American Council of Life Insurers,1059027
2024,4,219008,American Council of Life Insurers,1681462
2010,1,221146,AARP Inc.,4012000
2010,2,221146,AARP Inc.,4292000
2010,3,221146,AARP Inc.,4742000
2010,4,221146,AARP Inc.,9172000
2011,1,221146,AARP Inc.,5092000
2011,2,221146,AARP Inc.,4772000
2011,3,221146,AARP Inc.,2878000
2011,4,221146,AARP Inc.,2878000
2012,1,221146,AARP Inc.,2080000
2012,2,221146,AARP Inc.,2885000
2012,3,221146,AARP Inc.,2855000
2012,4,221146,AARP Inc.,2635000
2013,1,221146,AARP Inc.,2270000
2013,2,221146,AARP Inc.,2600000
2013,3,221146,AARP Inc.,2660000
2013,4,221146,AARP Inc.,2640000
2014,1,221146,AARP Inc.,2140000
2014,2,221146,AARP Inc.,2520000
2014,3,221146,AARP Inc.,2530000
2014,4,221146,AARP Inc.,2290000
2015,1,221146,AARP Inc.,2020000
2015,2,221146,AARP Inc.,2049000
2015,3,221146,AARP Inc.,2090000
2015,4,221146,AARP Inc.,2030000
2016,1,221146,AARP Inc.,2000000
2016,2,221146,AARP Inc.,2200000
2016,3,221146,AARP Inc.,2430000
2016,4,221146,AARP Inc.,2675000
2017,1,221146,AARP Inc.,2165000
2017,2,221146,AARP Inc.,2765000
2017,3,221146,AARP Inc.,2025000
2017,4,221146,AARP Inc.,3310000
2018,1,221146,AARP Inc.,2475000
2018,2,221146,AARP Inc.,2330000
2018,3,221146,AARP Inc.,1910000
2018,4,221146,AARP Inc.,2320000
2019,1,221146,AARP Inc.,2020000
2019,2,221146,AARP Inc.,2110000
2019,3,221146,AARP Inc.,2350000
2019,4,221146,AARP Inc.,2260000
2020,1,221146,AARP Inc.,2360000
2020,2,221146,AARP Inc.,1940000
2020,3,221146,AARP Inc.,2050000
2020,4,221146,AARP Inc.,2570000
2021,1,221146,AARP Inc.,3015000
2021,2,221146,AARP Inc.,2910000
2021,3,221146,AARP Inc.,3180000
2021,4,221146,AARP Inc.,5400000
2022,1,221146,AARP Inc.,3788375
2022,2,221146,AARP Inc.,3664500
2022,3,221146,AARP Inc.,5039083
2022,4,221146,AARP Inc.,4392500
2023,1,221146,AARP Inc.,4124200
2023,2,221146,AARP Inc.,3979000
2023,3,221146,AARP Inc.,4219000
2023,4,221146,AARP Inc.,5459000
